"X","Y","Pb","Elevation","Slope","Aspect","Plan.Curvature","Profile.Curvature","TWI","MRVBF","MRRTF","Population","Landuse"
259370,660360,220.7,41.70000076,0.104428098,6.158830166,-0.00830225,0.000285438,7.910581589,0.941588402,0.013952316,3764,1
261220,659200,57.1,99.19999695,0.087976657,0.57542485,0.002157156,-0.001216056,7.984890938,0.257112503,0.670424998,4870,1
259080,664700,53.2,-1.700000048,0,NA,0,0,10.20524788,6.083489895,0.00041196,4666,20
256800,667390,172.1,29.70000076,0.018025797,3.197091341,-0.007844304,0.000121357,8.942140579,3.512163877,1.684556961,7382,1
260640,660740,199.2,34.20000076,0.054763056,1.312544465,0.002210927,-0.000777689,9.24652195,2.581930876,2.574580908,5944,21
260180,660260,115.8,32.09999847,0.042494997,0.851966262,-0.001415262,-9.96e-05,9.551030159,2.881177664,0.472109169,5944,21
246830,665290,178.8,5.800000191,0.046205599,5.088879108,-0.028240526,-0.001648909,9.080868721,4.985937119,3.338821173,134,1
258270,666800,446.2,29,0.028592892,4.075881004,0.003387856,-0.000136727,9.735260963,2.944155931,1.612633705,7957,20
259280,667190,168.3,57.40000153,0.091228336,3.418390751,0.004346366,-0.001162984,7.774838924,0.617395639,0.199516013,2050,1
258690,666740,110,34.20000076,0.047398623,4.106843948,-0.00563476,2.72e-05,8.234537125,1.820786953,0.093997665,7957,20
257920,665660,1483.7,21,0.023341006,2.969402075,-0.001109795,-0.000113999,9.400835037,2.594010353,0.846483767,5872,20
259730,667650,86.6,67.30000305,0.108135283,2.11279583,0.01090104,0.00027178,7.943259239,0.100908697,0.80542779,2050,21
255630,661650,91.1,17,0.015295877,2.944196463,0.003067464,0.000193009,10.02105141,4.847949028,0.107439548,410,4
258210,666280,367.5,31.60000038,0.127756581,6.087316513,0.006881002,5.47e-05,8.069124222,0.436982453,0.131442353,7957,20
258240,667350,337.4,36.59999847,0.100732125,4.239892006,-0.005122276,-0.00134166,7.943721294,0.733052492,0.081124857,4376,21
255360,661630,115.3,15.60000038,0.009055133,3.030936003,2.69e-05,-2.44e-07,8.842492104,4.897890091,0.002658575,410,4
259760,667250,156.7,57.5,0.080090389,2.106942177,0.000991361,0.000396593,8.459899902,1.54944098,0.15731065,2050,21
249270,667830,125.1,4.800000191,0.004472106,1.107149243,0.220029041,-0.000183994,10.66977787,6.719322205,1.776920915,2305,3
259760,661770,210.1,19.39999962,0.037836906,4.925327301,0.00094826,-0.00037509,9.084726334,3.626945972,1.324901223,4747,21
250690,667860,56.8,5.800000191,0.004472108,4.248740673,0.001788866,-8e-06,11.64038467,6.367914677,0.704309821,4773,20
259290,666670,54.4,49.70000076,0.054971796,2.808348417,0.001783191,-0.001053336,7.496452332,1.519878387,0.233274072,2193,20
259270,666270,232.3,33.79999924,0.055026151,4.657897472,-0.001837757,0.000220223,8.404614449,1.770172238,0.067753509,2193,20
260780,666200,150.8,74.80000305,0.090799049,5.606729031,-0.000723124,0.001171248,7.002955914,0.036734693,1.790731549,5344,21
259310,667670,51.1,67.80000305,0.133532375,5.769578934,0.000870447,-0.000444832,7.728099823,0.114823245,0.480295241,2050,21
252390,667220,71.1,5.699999809,0.103594162,0.805803478,0.007519886,0.00216302,8.907016754,5.656330585,0.311036855,2465,20
249760,668250,286.6,6.5,0.010049537,4.812057495,0.001142815,0.000168489,11.11402225,5.000596046,2.279147863,42,19
249680,668710,55.7,4,0.020121893,5.81953764,-0.02504397,0.000203876,10.78804398,4.989295959,0.181141138,42,19
256760,666740,476.7,36.40000153,0.08196824,5.263246536,0.005657901,0.000668413,8.160167694,0.732296228,0.153372839,6906,20
260290,667710,51.3,57.59999847,0.024037011,3.926990747,-0.022461083,-2e-05,8.48354435,2.799221277,3.578804493,3029,21
260800,662240,1398.5,16.70000076,0.035495646,0.564569294,-0.041405283,0.001487511,8.762806892,0.278508902,0.874328732,309,20
258250,665250,88.4,10.19999981,0.009055134,3.252250433,-0.000404019,4.37e-05,9.603476524,2.663075209,0.586025238,2874,20
250260,667820,139.8,7.099999905,0.010629745,0.85196656,-0.035963848,0.000162273,10.86213112,6.58358717,2.948255062,4773,21
249790,667750,343.9,5.800000191,0.007279979,3.419892073,-0.011818187,2.6e-05,11.08804131,7.15029335,0.314744562,2305,20
259650,663700,212.2,8.600000381,0.009999665,0.643500507,-0.003359982,-6.4e-06,11.04597187,5.979446888,1.700315118,5314,20
261770,666300,85.1,60.20000076,0.052837472,3.409503222,-0.002920415,-0.000105107,7.968368053,0.541352272,1.405655622,2070,21
257160,666220,219.9,19.20000076,0.050553326,4.390638351,0.00909155,0.000139464,8.076384544,1.731728792,0.329408556,8998,1
256800,666270,314.9,18.5,0.024693141,1.016488791,-0.013277685,0.000727269,9.379836082,2.877680063,0.143080428,6906,20
259350,665680,182.6,34.09999847,0.11697942,3.975146294,0.012221452,0.000199634,7.749362946,0.060977064,0.776638746,7598,21
259210,661760,129.8,20.39999962,0.07998509,0.989714146,0.007997856,-0.000654757,8.069284439,0.579743326,0.311968088,4747,21
260810,661670,139,12.5,0.013415603,0.463647932,-0.008944255,-0.000359903,9.45682621,3.820952415,0.006802068,6652,21
259300,665360,50.5,12.60000038,0.02616653,3.899970531,0.002768834,-0.000252208,8.845526695,2.46005559,0.132121325,7598,20
250690,668620,716.5,-1.700000048,0.094512098,0.755556285,-0.014953097,-0.0012457,9.53017807,4.931261539,0.007114813,871,20
257250,665280,128.6,6.199999809,0.028152814,5.000444412,-0.009962802,-0.000339042,9.591005325,5.78745842,0.66644752,5872,20
260320,663240,152.1,3.299999952,0.075025395,0.710069299,0.013059906,0.000890773,8.754608154,5.682417393,0.144789174,4179,20
250260,668780,263.6,2.799999952,0.071716897,0.676914811,-0.004170277,0.001865136,9.560482979,4.870832443,0.058969073,871,19
260700,666800,80.7,58.09999847,0.018108783,6.17252779,-0.001804619,0.000192587,10.32418537,3.27026844,3.163187504,5344,20
247310,666030,104.8,7,0.014316844,1.138388634,-0.003543259,-0.000289179,9.805094719,6.561565876,3.239812613,76,20
260250,661190,394.6,22.70000076,0.03087708,2.634494305,-0.004160021,-0.001109921,8.628437996,2.527626038,0.037841965,6652,21
260340,667260,212.4,67.5,0.087060571,0.314504683,0.002800812,-0.000953541,7.7953372,0.535666943,0.329232752,3029,21
260600,661360,79.7,14.5,0.035213269,6.169393063,0.005868553,-0.000905051,9.281047821,3.6487782,0.017641123,6652,21
246310,665320,134.3,17.20000076,0.028435251,2.964883804,-0.000502361,0.000194054,9.262742996,4.989313126,2.990192175,134,3
260410,661740,80.8,16.79999924,0.019102644,3.246469021,-0.001348008,-0.000234119,9.262979507,3.792222738,0.315891027,6652,21
261290,666240,233.4,53.29999924,0.055386953,1.444204688,-0.003399332,0.000864481,8.458622932,2.719938278,0.28052336,2070,21
258710,666160,202.1,28.5,0.016277391,0.828849196,-0.00871603,-0.000677844,9.130112648,2.630689859,0.264160484,7957,20
248160,667700,87.7,5.699999809,0.018679366,6.012238503,-0.001429484,-0.000153215,9.625364304,8.55497551,1.839320183,18,3
257820,667220,337.1,28.60000038,0.067263067,3.037492514,1.06e-05,-0.000239085,9.038395882,0.626583278,0.350372225,9870,21
257360,667330,170.5,16.39999962,0.018108781,3.252249241,-0.002935866,-0.005863944,7.012680054,1.410945058,0.006675236,9870,1
246340,665910,159.2,4.5,0.018437,0.86217016,-0.001556792,-0.000491044,9.732227325,5.658038616,1.706825614,134,3
257390,666750,173.7,12.5,0.064424291,5.951631069,-0.009251431,-0.001632952,8.438735962,1.974189043,0.002340714,8998,20
259820,661320,218,27.60000038,0.11408861,0.166583374,-0.000180484,-0.001117242,7.071432114,0.555231452,0.132599026,4747,21
256870,665280,87.8,5.599999905,0.099376135,3.919898748,0.015146164,0.00148762,8.945713997,5.725970268,0.434957176,3339,20
258430,665690,419.9,41.59999847,0.022132354,4.390638351,0.025569238,0.00039371,9.060017586,0.006173874,2.929204702,2874,20
258820,661320,161.1,27.79999924,0.118127689,0.361729354,-0.001436463,-0.000910223,7.754174232,0.400634319,0.312745422,7514,20
260400,666200,190.6,52.79999924,0.02841769,5.597455978,0.006990672,-0.00011857,8.554953575,0.666793823,1.510911584,5344,20
247760,666070,70.2,7.300000191,0,NA,0,0,11.2432127,7.608115673,2.923199654,76,20
260390,662300,16.5,15.39999962,0.020612612,4.030072689,0.009071393,0.000792483,9.619512558,4.903628826,1.982234597,309,20
251330,667770,139.4,5,0.002236062,4.24874115,0.007155435,-7.6e-05,11.62164307,6.522654533,0.014986102,1758,20
250270,668340,157.5,5.800000191,0.030584577,0.197395682,0.004400043,-1.46e-05,10.19879818,4.991460323,2.937056541,871,1
246740,665660,67.6,7,0.00948655,5.034139633,0.053969532,0.00036795,10.22002792,5.245700836,1.487611294,134,1
259780,666680,147.2,45.59999847,0.085771613,0.57832551,-0.015787978,-0.002870619,7.882819653,1.750684261,0.00640648,2193,20
251590,667620,108.9,5.300000191,0.002236066,4.248742104,-0.007155419,-4e-06,12.170578,6.7104702,1.791109085,1758,20
247020,666690,177.2,4.800000191,0.006082687,6.118035793,0.002665937,-0.00011621,10.36402035,8.628587723,0.150448844,76,3
256740,665760,210.5,13.80000019,0.028627813,5.144796848,-0.006480069,-0.000254126,9.670324326,2.743548393,0.178593144,3339,20
260750,667680,91.9,58,0.100634187,3.002496719,-0.002176812,-0.001753313,8.544251442,0.612010121,0.280275285,3029,21
261290,666670,533.9,59.90000153,0.128001422,1.895004034,0.0019289,0.001494456,7.929758072,0.341234088,0.445654422,2070,1
258630,663730,201,14.60000038,0.017886641,1.107148767,-0.005366548,5.6e-05,9.99889183,6.096318245,2.841552019,3053,20
259130,661340,66.8,24.29999924,0.026166523,2.383214951,-1.12e-05,0.000339942,9.360812187,3.717459679,0.591691971,4747,20
257750,666260,597.6,35.09999847,0.064755321,1.273430943,0.003060453,6.12e-05,8.77804184,0.306767136,2.694941759,8998,20
257690,666810,409.3,25.10000038,0.012205943,5.323114395,0.007411585,4.95e-05,11.13885117,3.81491375,1.936709166,8998,20
258810,661600,147.3,31.60000038,0.108748019,2.994514465,-0.00204037,-0.000842132,7.109654427,0.512310147,0.122022316,7514,21
251220,668100,247.7,5.5,0.012805549,5.608444214,0.002818743,8.39e-05,11.0753231,5.416065216,1.97647059,4343,20
260260,662860,152.4,4.900000095,0.098833375,0.72831738,0.00748749,0.001712253,9.051869392,4.920370579,0.050437007,309,20
260250,660740,95.6,32.90000153,0.014316837,5.144797325,0.03058105,0.000142104,10.54088593,2.968423367,1.810086489,5944,21
258410,663350,121,19.29999924,0.031879634,2.289626598,0.021067698,0.000307672,9.073974609,5.84431982,1.799340129,3053,20
258850,667240,270.8,49,0.08648435,3.01437664,-0.010282815,-0.000878549,8.679607391,1.690531731,0.007732887,4376,21
248490,667020,98.2,6.699999809,0.004999958,3.785093307,0.008960006,-2.48e-05,10.53642845,8.780884743,2.987500668,18,3
257200,665670,103.7,15.80000019,0.017115571,3.258701801,-0.007377353,0.000106233,9.583613396,2.733267546,0.337612122,5872,20
250790,668310,234.4,7.800000191,0.011313229,5.497786999,0.135234147,0.001109787,10.92632771,4.991270542,1.962490201,871,1
260670,660360,91.1,30.20000076,0.019922221,5.977306366,9.1e-05,1.82e-05,9.218931198,2.934611797,0.185127422,5944,21
260290,666780,59.1,58,0.015810052,0.965252578,-0.007538849,0.000119155,9.579686165,1.972242355,3.440048456,5344,20
260650,667180,256.9,73.59999847,0.073690392,2.992033005,0.001591861,0.001391093,7.795578957,0.027395086,2.709209204,3029,21
259220,663850,184.3,10.30000019,0.004472102,1.107148767,0.010733127,-8e-06,11.27272987,6.278928757,2.664515018,5314,20
258180,663870,238,13.19999981,0.017260971,0.174672231,-0.000392675,0.000406597,9.990406036,6.40529871,1.28959322,3053,20
257700,665330,298.5,14.39999962,0.040499449,3.416502476,0.005443026,0.0002189,9.03423214,0.445448786,1.38057518,5872,20
248910,667590,104.7,5.599999905,0.005098975,0.197395369,-0.009202364,6.92e-06,10.67666817,8.607661247,2.794027567,18,3
243242,671780,148.1,38.09999847,0.02418205,3.660739422,0.014604275,0.000386429,9.295664787,4.904761791,3.955004454,2409,4
277294,675261,81.4,113.6999969,0.064316131,2.201876402,-0.003607857,0.000191171,7.743227005,1.066784739,0.172806457,2620,21
242808,671285,86,34.09999847,0.092738599,2.847046614,0.003719659,0.000329763,8.22350502,0.335548311,0.497929186,414,4
246889,670856,99,9.300000191,0.075598642,0.738703191,0.007859759,-0.000530748,8.990145683,0.371156037,0.555897176,2291,1
278210,677187,31.9,61.79999924,0.164353326,5.076099873,0.005140935,-0.002738847,7.69970417,0.216160595,0.035200831,140,1
277169,676251,125,95.80000305,0.020612635,3.540116072,0.01155955,-0.000378063,8.797656059,1.587473392,0.363948226,312,1
243867,671271,80.5,33,0.014864988,1.913819909,-0.014756206,-4.06e-05,10.04019642,2.926430941,3.452564001,2409,21
278794,677241,57.7,96.30000305,0.142570555,5.74157095,-0.001709911,-5.29e-05,7.088849068,0.175382391,0.144854009,140,4
270266,678221,56.9,94.69999695,0.122701257,2.995108366,0.00065643,0.000155486,7.270008564,0.345918417,0.127703607,1369,4
276835,673806,NA,110.5,0.079437777,5.813919067,-0.001824051,-0.001262773,8.365112305,0.766244054,0.095340565,527,1
277153,675695,64.3,118.8000031,0.045246035,0.754157603,0.001296542,2.12e-05,7.785440445,0.456907213,1.637552381,2620,4
278764,677889,44.7,51.20000076,0.126091033,5.232513428,0.009220573,-0.002176168,7.733785152,0.947803795,0.001989465,140,1
276311,674275,742.8,125.5,0.102758102,3.190098286,-0.003728412,-0.000133389,9.018258095,0.836301565,0.072220489,4834,21
245709,670327,135.1,40.20000076,0.130946815,5.877296448,-0.003753321,-0.000395355,7.274545193,0.459794611,0.178942382,2157,21
246874,669776,149.7,26.89999962,0.055260941,2.27942276,-0.004347117,0.000836628,8.27736187,4.777955532,3.912403822,1968,21
247283,669838,75.4,32.70000076,0.060826443,1.055723548,-0.003646121,-0.000196849,7.902843952,0.79159236,2.601398706,4631,21
245823,671228,47.1,30.89999962,0.056947157,0.909753084,-0.000550531,-0.000167797,8.503755569,0.582683444,3.015297413,1128,21
245204,670773,104.5,33.29999924,0.044880878,4.510626793,0.012235065,0.000548849,8.436666489,4.772510052,3.964779615,2157,4
276778,675749,58,107,0.178501427,5.735161304,0.003500181,0.000923055,7.244634628,0.013502331,0.006764209,3609,1
272269,677679,1327.4,70.80000305,0.080331415,4.824418068,-0.01625365,-0.000506569,7.795119762,0.843805313,0.057734422,2439,21
277688,677678,66.6,90.59999847,0.013152225,1.723448753,-0.009650849,0.000146899,9.413119316,1.976701021,2.829503059,138,21
271698,678693,79.5,114.5,0.099396005,3.262216091,0.002612811,0.000472375,7.362719059,0.102734275,0.8026492,2581,4
272201,678252,139.4,64.69999695,0.204441175,2.729734421,0.001693485,-0.000986814,7.537052155,0.052256316,0.017529409,548,21
245206,670264,75.3,32.79999924,0.086758681,5.943254948,0.006391365,0.000221578,7.86053896,0.058065161,1.109297514,2157,21
277278,674207,8.8,120.6999969,0.085823528,5.056194782,0.002269312,-0.000153536,7.585699558,0.257541537,0.482412785,1156,1
244746,671201,99.8,29.79999924,0.016761506,2.838708162,-0.021416334,-0.000540769,8.606164932,2.085849047,3.775168896,629,4
275771,675187,35.4,115.0999985,0.133019373,5.987433434,0.002035571,-1.21e-05,7.358753681,0.189837575,0.08440733,1837,1
276810,673797,92.2,117.5999985,0.141738653,5.841477394,0.00189309,0.000125995,7.925877571,0.300773978,0.1027532,527,1
276858,674741,54,114.5,0.055700704,2.138901472,-0.001778366,0.000118603,8.328486443,1.170452237,0.221720546,4834,21
246322,669761,94.2,27.39999962,0.011401262,4.446137428,-0.003359802,0.000718168,9.986120224,4.90820694,3.973731995,1968,1
270299,677778,96.8,49.09999847,0.029419364,1.74153173,-0.014741497,-0.000964936,8.676782608,1.966807127,0.002415003,835,1
273177,677546,56.3,45,0.019232988,3.298194408,0.005277425,-0.000181413,8.44720459,3.424727917,0.112950318,60,4
278722,679169,54.5,58.90000153,0.057139106,3.778100729,0.005978983,-0.002927623,8.064292908,1.629767537,0.090210706,1102,4
277336,677758,84,97.5,0.047346056,2.341270447,0.008939647,-0.00028262,9.127635002,0.434350848,2.778836966,138,4
246729,671232,67.6,6.099999905,0.057208795,1.359703064,0.000323662,-0.000695114,9.156552315,1.097502589,0.20087862,1077,19
243242,671254,105.4,28,0.057806075,2.825306416,0.006171044,0.000221763,8.611326218,0.131922573,1.269451737,2409,21
245155,671203,123.6,25.20000076,0.007279973,6.004884243,-0.011299801,0.000102256,9.909691811,4.877720833,3.980509281,1128,4
271701,677789,1350.3,60.59999847,0.054030608,0.055498388,0.000223017,0.000724756,9.257780075,2.384942293,1.956063628,2140,21
246181,670184,81.3,27.20000076,0.043630056,4.361660957,0.001757215,0.00064145,9.049612045,4.781016827,3.963411331,2291,21
276717,676194,185.6,93.09999847,0.078230105,0.406566411,-0.001634458,0.000582743,8.852822304,2.772091866,0.327115774,1373,21
275265,674784,78.7,110,0.126339242,5.414184093,-0.001488988,0.000204164,7.377772331,0.157126829,0.238351375,2763,1
276191,675249,96.6,136.6999969,0.10294503,5.810878754,0.004671138,0.000686401,7.388402939,0.393746525,0.2589809,3609,1
246352,669397,97.6,15.10000038,0.025955679,4.439380169,-0.006128678,-0.000240647,9.327447891,4.858594894,3.89239645,1968,4
246233,670769,77.2,29.39999962,0.062980041,0.256516427,0.007416165,-0.000246219,8.275952339,0.498239368,2.425932884,2291,21
271713,678241,271.7,60.29999924,0.094986603,2.776679516,-0.005913398,0.000101997,8.155997276,0.526910126,0.079115972,2581,21
278149,679227,192.2,59,0.040585589,3.804795504,-0.012359178,0.000520592,8.509900093,1.887462735,0.10230092,1102,21
246321,671290,54.2,24.29999924,0.128306746,6.267682552,0.005713736,0.001134399,7.869359493,0.059888538,0.753176987,1077,21
270743,677836,37.9,54.09999847,0.13791728,2.629595757,0.001493365,0.000556562,8.478735924,0.522272885,0.09601178,835,21
278718,678410,67.1,48.59999847,0.088369489,5.35363245,-0.007852228,-0.001447217,8.372124672,2.626611233,0.508992374,1091,3
277768,676802,88.6,92.59999847,0.079854824,1.545801878,-0.001973158,-0.001586831,8.357722282,1.519535184,0.041176107,312,21
276653,674249,114.2,98,0.079711951,2.543174267,-0.008970312,-0.001924987,8.863793373,1.840439796,0.051332116,4834,20
244755,670679,74.9,22.39999962,0.043435294,3.543463469,0.009179919,0.000778808,8.909602165,4.877790451,3.913874149,836,1
275792,674135,45.9,138.3999939,0.046784692,2.792824268,0.005013854,0.000962086,8.37331295,0.307729006,2.723791838,2763,20
245852,670755,52.9,37,0.118546531,0.041992109,0.000257258,8.75e-05,7.242534637,0.190891907,0.186089635,2157,1
278668,678768,72.2,41.5,0.069779277,2.549622059,0.001434928,-0.001588636,7.834983349,1.684907913,0.04148541,1091,4
276288,675725,45.7,82.80000305,0.031564802,2.950408459,0.00788811,-0.000148844,8.62742424,2.985076904,0.017999826,3609,21
276652,677183,76.6,117.4000015,0.10492231,5.883281231,-0.008575178,-0.000213396,7.837553978,0.726980388,0.114928924,18,1
278732,676678,44.3,99.09999847,0.047973532,6.262355328,-0.015194138,-0.000448972,8.237987518,1.714747906,0.020197725,2757,21
278310,678732,63.1,56.5,0.025312573,1.412140489,0.010349493,-8.19e-05,9.578902245,3.901384115,1.897940874,1091,21
244182,670854,59.5,40,0.038929027,5.221981525,0.033137921,0.000607937,8.449910164,2.452753305,2.927811146,836,21
277206,674795,53.3,108.4000015,0.013152225,0.152652413,0.016401069,0.000124246,10.25519753,3.144984961,1.881167412,1156,1
277803,677199,50,93.59999847,0.032268811,0.28255555,-0.00381319,-0.000516103,8.752709389,1.32570529,0.394150615,138,1
247313,670712,216.5,2.900000095,0.049123444,0.081452064,-0.003408317,0.000824572,9.965538025,3.963480949,0.045756463,2101,19
277168,677157,47.9,119.4000015,0.04438933,1.026515603,0.025401872,0.000649765,8.009825706,0.02026144,2.967184544,138,21
244258,671283,67.8,26.39999962,0.017886637,1.107149243,0.009838672,-0.001415321,9.387868881,4.71923399,3.926828384,629,20
243736,671711,135.7,32.29999924,0.025489593,3.871492147,-0.054184765,-0.002216393,9.023721695,4.882417202,3.968054056,2409,21
276703,676857,63.8,128.1999969,0.084398113,0.995907009,0.012615252,-0.000205037,7.61522007,0.327927887,0.539032698,1373,21
271305,677892,844.2,46.20000076,0.034871399,4.235922337,-0.003275885,-0.000265234,9.139416695,2.642628908,0.025525013,2140,21
247235,670189,53,21.39999962,0.0671077,0.753829598,0.001784034,-0.000377343,8.44716835,0.48105225,0.519131958,2101,21
275706,674725,74.1,140.3000031,0.074514292,5.393408298,0.001309525,-0.000156447,7.56156826,0.533650756,0.372548431,2763,21
278250,677691,78.1,77.90000153,0.014559137,1.849098086,0.00233265,-7.39e-05,8.829574585,2.753567696,0.121554069,140,21
275698,676239,54.8,147.3000031,0.048067044,1.932002425,-0.000136553,0.00032544,7.913339615,0.568247795,2.80807662,2155,21
271221,678785,45.3,130.5,0.083049111,3.642857075,-0.004602098,0.000438515,7.088457108,0.489607304,0.185144663,2581,4
278199,676806,77.1,80.80000305,0.08116629,2.330113888,-0.02864131,-0.000247707,8.510406494,0.262272894,0.401674956,2757,1
246784,669284,85.1,19.89999962,0.005385108,1.190291882,-0.00896479,-1.17e-05,9.723143578,4.956423759,3.970652819,1968,21
275673,676263,NA,147.6000061,0.036657866,1.762843251,-0.0031479,0.000334776,8.228391647,0.453988045,2.964835167,2155,21
275139,674219,113.2,103.0999985,0.149738252,5.015274048,-0.010003368,-0.000571206,7.240451813,0.36485222,0.034016747,2763,21
272293,677389,277.5,76.59999847,0.032299742,0.380505502,0.019850176,-0.000600439,8.051362038,0.499319971,2.881264448,2439,21
271662,677354,173.1,48.40000153,0.073892258,0.027020032,-0.006143335,5.43e-05,9.093969345,1.511761665,0.154178321,2140,21
270681,678214,69.3,82.09999847,0.086707287,2.739722729,-0.013929682,-0.00165042,7.317984104,0.701204121,0.106251746,1369,1
276363,674708,39.6,133.8000031,0.062185314,2.091932535,-0.009007926,-0.000496225,8.614053726,1.060197115,0.511360049,4834,21
277250,676751,50.5,103.9000015,0.028152796,5.995128632,-0.015888186,-0.000332189,9.069417953,1.966002703,2.903578281,312,20
272887,677332,50.5,43.09999847,0.001000023,3.141592741,0,-2e-05,8.170776367,1.97889185,0.00425777,2439,1
246847,670189,85.1,24.20000076,0.092096724,0.342295676,0.00234185,-5.56e-05,7.751769066,0.923098683,0.026514882,2291,1
243736,670798,141.1,16.5,0.052106418,0.076771811,-0.000342875,-0.000460239,8.861992836,3.425204754,0.169508398,547,21
276779,675101,84.8,138,0.075572386,2.158798456,-0.002194425,0.000184566,7.541501522,0.368191719,1.585535169,3609,21
271390,677368,111,42.5,0.012164934,3.306741953,0.014573734,6.27e-05,10.56122494,3.958245039,0.121457428,2140,1
246365,668757,94.7,14.69999981,0.143549889,4.900287151,-0.001080122,-0.001341611,7.780702114,0.243772596,0.152826071,106,4
272612,677696,993.4,83.30000305,0.018786069,1.130951524,-0.029612644,-0.001023086,7.765620708,3.866409779,2.986245632,2439,21
272783,678418,84.1,66.40000153,0.095235899,3.320509434,0.007612343,-0.000539763,7.409263134,0.240595028,0.508663058,548,20
278166,678184,82.8,78.40000153,0.063066833,0.191184074,0.000371664,-0.000301663,7.6409235,0.470917851,0.467748225,1091,4
246788,668787,189.9,11.80000019,0.043835327,1.993650317,-0.000166838,-0.000471321,8.752961159,1.952038288,0.29861939,106,3
242751,671769,91.3,39.79999924,0.005385116,3.522100449,-0.077095382,-0.00020482,8.832064629,2.481247187,3.811272144,414,4
271312,678243,52.7,84.5,0.115040638,2.732155561,-0.005666859,0.000132156,7.880045891,0.418265462,0.207354128,2581,21
274785,676748,63,110,0.052297324,6.168309212,-0.005315657,-0.000320434,9.192268372,1.892946839,0.042517882,1335,21
266240,671784,77.2,69.5,0.054352291,5.654389858,-0.00188771,-0.000694214,8.026633263,5.658398628,2.88999176,1498,21
275765,673268,34.7,97,0.053400099,4.408386707,0.007178049,7.6e-05,9.265655518,2.919472456,0.090601087,3950,21
274306,675750,66.8,140.5,0.056947131,4.446136951,-0.011698614,0.000146209,8.529044151,0.941605806,2.845252037,1442,21
274198,676697,42.9,96.40000153,0.133473784,5.323114872,-0.007995373,-0.001077182,7.271138668,0.077567913,0.072661899,1335,21
274176,675324,64.7,126.8000031,0.14507629,4.004504681,0.014198663,0.001129191,7.331511021,0.102951281,0.402371526,1442,1
267708,672826,84.8,76.90000153,0.025955671,1.843803883,0.010830938,-4.11e-05,8.401268959,0.666166365,2.142802,53,1
272249,674827,60.2,60.79999924,0.004999958,4.712388992,0,1e-04,11.06332779,4.929852486,0.912724972,1916,1
274248,672791,59.9,77,0.092391491,2.532634735,0.00136039,5.33e-05,7.842214108,0.622344196,0.209215328,1001,21
273257,672735,49.8,69.40000153,0.008062064,3.660742283,0.018548148,-9.54e-06,9.440383911,4.742089748,0.349040776,1975,21
276331,673782,177.6,103.4000015,0.041207738,3.540114403,0.007236151,0.000779657,9.061820984,3.566527128,0.364537776,527,20
273750,672250,90.8,90.40000153,0.054150291,0.521434247,0.011491692,0.000255986,7.825555325,0.067200877,1.946080327,1975,4
274746,673730,41.9,84,0.036983121,4.382092476,-0.000389296,-0.000404763,8.469306946,1.937616467,0.028612614,2348,21
273203,675750,159.9,81.09999847,0.041987225,4.045083523,-0.000599305,-0.00011452,8.122566223,2.415082693,0.090048544,1373,4
274381,672308,85.6,71,0.085794672,4.72401619,-0.000494629,-0.001639237,8.000325203,3.581715345,0.014588781,1001,4
274400,674709,43.4,116.3000031,0.111270338,2.343537092,0.00161967,-9.91e-05,7.093119621,0.318165839,0.188430905,1876,4
273794,672697,44.3,80.09999847,0.078249045,3.039385557,0.004199636,0.001021277,7.860256672,0.239618838,0.666547358,1975,21
273719,675308,168.9,106,0.016123099,4.588035583,0.077779554,0.00026574,9.677922249,1.706466913,0.823462069,1373,4
265211,673300,128.4,46.29999924,0.045978438,3.880870342,-0.018599059,-0.000682075,9.457434654,4.9737854,0.01553115,3439,21
276299,676294,41,113.1999969,0.130498216,1.793597579,-0.005412751,8.81e-05,8.037788391,0.543655634,0.160580173,1373,21
278238,675760,38.3,115.4000015,0.014034761,1.642102599,0.023710489,0.000327111,10.0613184,0.026048381,2.853292465,3211,21
274612,675250,37,120.1999969,0.073115624,6.201178074,0.001777039,0.000604962,8.275686264,0.235552534,0.733541489,1442,1
266879,672887,81.6,62,0.028223686,4.312147141,-0.023791749,-0.000188106,8.947834015,4.203135014,1.256021619,892,20
274812,676199,83.3,146,0.077778667,5.698740959,0.008562932,0.001162036,7.638566494,0.399869531,0.420756668,1335,21
266277,672712,66.5,60.20000076,0.060341898,6.066311836,0.004581803,0.000241864,8.340291977,4.960885525,1.97262907,892,21
277745,674273,27.9,145.6000061,0.0425536,4.877537251,-0.00198032,-0.000215088,8.523386002,0.623353124,1.419722915,1156,1
273161,675200,73.4,80.19999695,0.144080833,6.248716354,0.009760261,-0.000131897,8.532042503,0.627959311,0.053345725,1373,20
276268,672730,43,102.4000015,0.019922256,5.977303982,0.004621981,0.000207785,9.101222038,3.835769892,0.127738893,136,1
271727,673669,19.5,74.59999847,0.014559137,1.849098086,0.003472827,0.000269349,9.725193024,4.974488258,2.58324194,72,3
272719,674692,142.4,77.5,0.088319078,3.610290766,-0.001504557,3.28e-05,7.7677598,0.522280633,0.300776273,1916,1
264345,673742,163.4,39.59999847,0.013600665,2.843093395,-0.036720932,7.94e-05,9.981041908,4.973890305,1.928256869,1234,21
278777,675822,45.7,107.1999969,0.014998876,6.283185482,0.013333334,6e-05,9.205176353,2.957180262,0.598617017,3211,21
